,State,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
314,TX,Dallas,4819000-48085031711,4819000,48085031711,23.8,33.0018213,-96.83664223,54
315,TX,Fort Worth,4827000-48439104601,4827000,48439104601,46.2,32.71152274,-97.27008349,46
317,TX,Corpus Christi,4817000-48355003001,4817000,48355003001,40.1,27.6676673,-97.26517245,1
318,TX,San Antonio,4865000-48029121000,4865000,48029121000,30.0,29.53098008,-98.44474872,45
319,TX,Midland,4848072-48329010112,4848072,48329010112,29.2,32.04713985,-102.1084752,11
320,TX,Amarillo,4803000-48375011000,4803000,48375011000,39.9,35.20105389,-101.8059673,48
321,TX,Houston,4835000-48201421800,4835000,48201421800,27.9,29.68382,-95.48065705,60
322,TX,Houston,4835000-48201331800,4835000,48201331800,44.7,29.65267875,-95.34545543,16
323,TX,Dallas,4819000-48113002200,4819000,48113002200,24.9,32.7897409,-96.7813701,86
324,TX,Abilene,4801000-48441012900,4801000,48441012900,27.8,32.41929396,-99.8204238,8
325,TX,Houston,4835000-48201330303,4835000,48201330303,36.0,29.62687592,-95.49779649,27
327,TX,Lubbock,4845000-48303001602,4845000,48303001602,32.5,33.57035347,-101.8962426,56
328,TX,Allen,4801924-48085031508,4801924,48085031508,27.8,33.1152957,-96.66106648,35
329,TX,Dallas,4819000-48121021634,4819000,48121021634,31.3,33.00665417,-96.85309122,29
330,TX,Garland,4829000-48113018801,4829000,48113018801,34.4,32.92476247,-96.63704936,36
331,TX,McAllen,4845384-48215020725,4845384,48215020725,38.7,26.22585233,-98.24696003,58
332,TX,Houston,4835000-48201410500,4835000,48201410500,23.8,29.74910164,-95.38873414,88
334,TX,Dallas,4819000-48113016520,4819000,48113016520,36.4,32.69822406,-96.91867916,27
336,TX,San Antonio,4865000-48029141101,4865000,48029141101,39.5,29.35755555,-98.45343881,24
337,TX,Corpus Christi,4817000-48355005404,4817000,48355005404,30.7,27.65715895,-97.35329722,0
338,TX,Baytown,4806128-48201253600,4806128,48201253600,34.6,29.76144186,-94.99098736,12
339,TX,Austin,4805000-48453001912,4805000,48453001912,20.3,30.33335447,-97.8115308,36
340,TX,Austin,4805000-48453001833,4805000,48453001833,31.5,30.36400682,-97.67649014,34
341,TX,Abilene,4801000-48441011200,4801000,48441011200,37.1,32.45558485,-99.74937975,56
342,TX,Grand Prairie,4830464-48439111539,4830464,48439111539,30.7,32.65718522,-97.05013293,29
343,TX,Grand Prairie,4830464-48113016201,4830464,48113016201,34.7,32.72505644,-97.00385968,29
344,TX,San Antonio,4865000-48029131000,4865000,48029131000,41.3,29.41741407,-98.40696068,67
345,TX,Austin,4805000-48453002104,4805000,48453002104,28.1,30.31472802,-97.69657181,60
346,TX,Laredo,4841464-48479000107,4841464,48479000107,42.9,27.47743483,-99.46825152,65
347,TX,San Antonio,4865000-48029191808,4865000,48029191808,24.1,29.65140683,-98.46892013,5
348,TX,Lubbock,4845000-48303000403,4845000,48303000403,27.9,33.58503544,-101.9137688,35
350,TX,Fort Worth,4827000-48439105404,4827000,48439105404,25.5,32.68618198,-97.38373233,13
351,TX,McKinney,4845744-48085030603,4845744,48085030603,28.1,33.20427078,-96.65394596,36
352,TX,Edinburg,4822660-48215023904,4822660,48215023904,31.0,26.29886729,-98.19644034,44
353,TX,San Antonio,4865000-48029131615,4865000,48029131615,31.0,29.47668993,-98.35465412,26
354,TX,Fort Worth,4827000-48439100700,4827000,48439100700,38.6,32.76903768,-97.38646948,24
355,TX,Austin,4805000-48453001751,4805000,48453001751,19.3,30.36287407,-97.75772872,46
356,TX,Houston,4835000-48201211100,4835000,48201211100,46.9,29.78711474,-95.33203505,47
357,TX,San Antonio,4865000-48029161100,4865000,48029161100,37.0,29.32754065,-98.57591189,1
358,TX,San Antonio,4865000-48029120400,4865000,48029120400,18.9,29.46689412,-98.44336697,28
359,TX,Austin,4805000-48453002431,4805000,48453002431,30.9,30.19457712,-97.71850465,8
360,TX,Pasadena,4856000-48201323200,4856000,48201323200,33.6,29.68690681,-95.18291768,61
361,TX,Grand Prairie,4830464-48439111548,4830464,48439111548,29.7,32.62178689,-97.0577293,1
362,TX,Austin,4805000-48453000604,4805000,48453000604,19.6,30.2855339,-97.74772739,93
363,TX,Laredo,4841464-48479001300,4841464,48479001300,41.8,27.52721905,-99.50950261,71
364,TX,Amarillo,4803000-48381021500,4803000,48381021500,27.2,35.13192626,-101.8927816,21
365,TX,San Antonio,4865000-48029170401,4865000,48029170401,42.8,29.44094733,-98.53163931,63
366,TX,Beaumont,4807000-48245000101,4807000,48245000101,34.0,30.15745333,-94.1961999,1
367,TX,Houston,4835000-48201340201,4835000,48201340201,21.5,29.60933953,-95.16040284,0
368,TX,Wichita Falls,4879000-48485012800,4879000,48485012800,30.6,33.89477229,-98.57387617,0
369,TX,Wichita Falls,4879000-48485012400,4879000,48485012400,30.0,33.86881037,-98.58095937,12
370,TX,Waco,4876000-48309000100,4876000,48309000100,32.0,31.55424842,-97.13349934,82
371,TX,Lubbock,4845000-48303010511,4845000,48303010511,27.9,33.49937392,-101.8706073,28
372,TX,Odessa,4853388-48135001900,4853388,48135001900,43.6,31.83637515,-102.3609979,73
373,TX,Houston,4835000-48201341000,4835000,48201341000,28.3,29.55208112,-95.14307901,39
374,TX,Denton,4819972-48121021407,4819972,48121021407,30.0,33.14817811,-97.09919697,39
375,TX,San Antonio,4865000-48029131507,4865000,48029131507,39.6,29.46513506,-98.36913682,41
376,TX,Plano,4858016-48085031647,4858016,48085031647,23.3,33.03619087,-96.83634767,45
377,TX,Dallas,4819000-48113007913,4819000,48113007913,27.5,32.84831591,-96.76712372,70
379,TX,Corpus Christi,4817000-48355005407,4817000,48355005407,36.0,27.69075244,-97.41532047,42
380,TX,Dallas,4819000-48113010801,4819000,48113010801,38.3,32.71496018,-96.90000793,33
381,TX,El Paso,4824000-48141001002,4824000,48141001002,40.5,31.80048905,-106.4505632,45
382,TX,Beaumont,4807000-48245002000,4807000,48245002000,42.8,30.06363406,-94.10522515,44
383,TX,San Antonio,4865000-48029110900,4865000,48029110900,32.9,29.438935,-98.48284154,72
384,TX,Dallas,4819000-48113001102,4819000,48113001102,22.5,32.81795212,-96.75737087,58
385,TX,Dallas,4819000-48113013008,4819000,48113013008,26.3,32.88594791,-96.7236147,32
386,TX,Denton,4819972-48121020403,4819972,48121020403,26.7,33.22458096,-97.15267683,65
387,TX,Houston,4835000-48201211500,4835000,48201211500,38.9,29.76650141,-95.29694751,35
388,TX,El Paso,4824000-48141004106,4824000,48141004106,40.4,31.73869134,-106.340054,48
389,TX,Wichita Falls,4879000-48485011400,4879000,48485011400,42.3,33.894016,-98.46422416,18
390,TX,Waco,4876000-48309001600,4876000,48309001600,41.0,31.58204349,-97.11189331,37
391,TX,Corpus Christi,4817000-48355005415,4817000,48355005415,31.6,27.66949481,-97.38447655,36
392,TX,McAllen,4845384-48215021201,4845384,48215021201,32.0,26.19499806,-98.21935959,43
393,TX,Plano,4858016-48085031642,4858016,48085031642,22.3,33.07875987,-96.74343635,45
394,TX,Fort Worth,4827000-48439105513,4827000,48439105513,30.1,32.66872841,-97.41490021,32
396,TX,Arlington,4804000-48439113002,4804000,48439113002,31.3,32.7513135,-97.05205062,32
397,TX,Amarillo,4803000-48375010400,4803000,48375010400,27.9,35.18901913,-101.8574247,59
399,TX,Grand Prairie,4830464-48113015900,4830464,48113015900,35.5,32.73954255,-96.989121,45
400,TX,Austin,4805000-48453000102,4805000,48453000102,19.8,30.32596872,-97.76722918,14
401,TX,Houston,4835000-48201453601,4835000,48201453601,34.8,29.68223372,-95.59157803,10
402,TX,Mission,4848768-48215020102,4848768,48215020102,37.3,26.18499702,-98.35010834,1
403,TX,Fort Worth,4827000-48439100400,4827000,48439100400,39.7,32.78834758,-97.36503769,75
404,TX,Sugar Land,4870808-48157672800,4870808,48157672800,28.5,29.61791681,-95.66069196,2
405,TX,Houston,4835000-48201332400,4835000,48201332400,45.5,29.65810925,-95.32881293,27
406,TX,Houston,4835000-48201533000,4835000,48201533000,45.8,29.88680568,-95.46055959,6
407,TX,Austin,4805000-48453001820,4805000,48453001820,33.5,30.37180156,-97.71481599,57
408,TX,Dallas,4819000-48113009607,4819000,48113009607,25.7,32.90260842,-96.86409845,49
410,TX,Grand Prairie,4830464-48439113001,4830464,48439113001,28.8,32.7843747,-97.04738007,36
411,TX,Austin,4805000-48453001806,4805000,48453001806,33.8,30.35350891,-97.69778724,45
412,TX,Beaumont,4807000-48245000309,4807000,48245000309,26.5,30.08610974,-94.20056852,15
413,TX,Houston,4835000-48201453700,4835000,48201453700,35.1,29.68338602,-95.6018202,45
414,TX,Sugar Land,4870808-48157671700,4870808,48157671700,24.0,29.61272096,-95.59558758,25
416,TX,Dallas,4819000-48113013624,4819000,48113013624,25.2,32.94528426,-96.8180554,62
417,TX,Arlington,4804000-48439122700,4804000,48439122700,30.8,32.71396736,-97.12346543,57
418,TX,Plano,4858016-48085031653,4858016,48085031653,23.1,33.0490903,-96.78233048,19
419,TX,Houston,4835000-48201334002,4835000,48201334002,27.9,29.60834174,-95.21425691,44
420,TX,Irving,4837000-48113014308,4837000,48113014308,35.6,32.84359043,-96.95499556,72
421,TX,Houston,4835000-48201450500,4835000,48201450500,21.9,29.77821177,-95.63478949,27
422,TX,San Antonio,4865000-48029121117,4865000,48029121117,26.3,29.59580889,-98.46202119,18
423,TX,Amarillo,4803000-48381021000,4803000,48381021000,28.4,35.15494475,-101.8732668,30
424,TX,Houston,4835000-48201334003,4835000,48201334003,30.6,29.60563738,-95.23020647,52
425,TX,Arlington,4804000-48439113107,4804000,48439113107,25.7,32.76970309,-97.11902764,47
426,TX,Houston,4835000-48201230100,4835000,48201230100,46.6,29.81402136,-95.32998106,23
427,TX,Austin,4805000-48453001707,4805000,48453001707,20.2,30.37279043,-97.74634008,38
428,TX,Garland,4829000-48113018111,4829000,48113018111,34.3,32.86775356,-96.6183126,41
429,TX,Austin,4805000-48453001813,4805000,48453001813,33.2,30.34516536,-97.68750731,38
430,TX,Houston,4835000-48201410701,4835000,48201410701,25.6,29.74178424,-95.38985005,91
431,TX,Killeen,4839148-48027022501,4839148,48027022501,31.1,31.10271929,-97.72406648,50
432,TX,Austin,4805000-48453000306,4805000,48453000306,22.6,30.29715601,-97.70027339,73
433,TX,Pasadena,4856000-48201341600,4856000,48201341600,27.9,29.60055581,-95.00065144,0
434,TX,San Antonio,4865000-48029171902,4865000,48029171902,32.9,29.43585627,-98.65337532,33
435,TX,Amarillo,4803000-48381020400,4803000,48381020400,27.9,35.17836948,-101.8584764,65
436,TX,Houston,4835000-48201521100,4835000,48201521100,37.8,29.80176688,-95.51970065,54
437,TX,Amarillo,4803000-48375013300,4803000,48375013300,26.5,35.23287653,-101.9072281,2
438,TX,Frisco,4827684-48121021526,4827684,48121021526,23.8,33.16477799,-96.85254316,32
439,TX,Houston,4835000-48201231800,4835000,48201231800,41.1,29.87702997,-95.3064664,17
440,TX,Killeen,4839148-48027023104,4839148,48027023104,31.7,31.10716397,-97.75551664,52
441,TX,Fort Worth,4827000-48439105006,4827000,48439105006,42.6,32.82195332,-97.31306986,26
442,TX,San Antonio,4865000-48029191506,4865000,48029191506,26.6,29.56020527,-98.5432132,40
443,TX,Laredo,4841464-48479001103,4841464,48479001103,36.8,27.52034091,-99.46544787,57
444,TX,Houston,4835000-48201333500,4835000,48201333500,38.6,29.66505503,-95.28296404,55
445,TX,Pearland,4856348-48039660500,4856348,48039660500,32.9,29.5746317,-95.31677729,2
446,TX,Dallas,4819000-48113006800,4819000,48113006800,37.3,32.75387413,-96.86473751,52
447,TX,Mesquite,4847892-48113017900,4847892,48113017900,33.7,32.81736567,-96.65457534,37
448,TX,Lewisville,4842508-48121021728,4842508,48121021728,32.2,32.99867132,-97.01446685,11
449,TX,Lubbock,4845000-48303000607,4845000,48303000607,32.4,33.58111944,-101.8629158,73
450,TX,College Station,4815976-48041000202,4815976,48041000202,30.6,30.61232939,-96.36851814,1
451,TX,San Antonio,4865000-48029161303,4865000,48029161303,41.6,29.34282677,-98.60672217,34
452,TX,El Paso,4824000-48141010324,4824000,48141010324,32.9,31.7854987,-106.2751809,29
453,TX,Austin,4805000-48453001811,4805000,48453001811,34.1,30.32615109,-97.68502266,52
454,TX,Sugar Land,4870808-48157672301,4870808,48157672301,20.4,29.65331437,-95.63193131,6
455,TX,Pearland,4856348-48039660200,4856348,48039660200,28.4,29.531353,-95.23593072,4
456,TX,Austin,4805000-48453001786,4805000,48453001786,19.9,30.43369366,-97.74868324,33
457,TX,Midland,4848072-48329000305,4848072,48329000305,27.8,32.02898085,-102.1189026,48
458,TX,Dallas,4819000-48113001400,4819000,48113001400,33.3,32.80768186,-96.76174253,66
459,TX,Houston,4835000-48201530200,4835000,48201530200,30.0,29.81580928,-95.42428165,56
460,TX,Corpus Christi,4817000-48355005417,4817000,48355005417,30.7,27.64333604,-97.36949039,1
461,TX,Houston,4835000-48201312000,4835000,48201312000,23.6,29.71716469,-95.34421251,55
462,TX,San Antonio,4865000-48029171919,4865000,48029171919,33.6,29.38702352,-98.68171477,0
463,TX,Austin,4805000-48453002005,4805000,48453002005,27.6,30.23483439,-97.78015227,47
464,TX,Dallas,4819000-48113001101,4819000,48113001101,26.4,32.81568453,-96.76599054,80
465,TX,Carrollton,4813024-48121021613,4813024,48121021613,31.1,33.00514091,-96.89237793,34
466,TX,Houston,4835000-48201532100,4835000,48201532100,39.0,29.84515876,-95.4797127,55
467,TX,Longview,4843888-48203020604,4843888,48203020604,31.0,32.4887845,-94.69369998,1
468,TX,Waco,4876000-48309003707,4876000,48309003707,26.9,31.48927139,-97.20691025,30
469,TX,Lubbock,4845000-48303000404,4845000,48303000404,26.4,33.58550315,-101.9563778,34
470,TX,Abilene,4801000-48441012500,4801000,48441012500,27.3,32.41982836,-99.76473777,58
471,TX,Lewisville,4842508-48121021734,4842508,48121021734,28.1,33.01180982,-96.99029029,61
472,TX,Dallas,4819000-48113001204,4819000,48113001204,38.2,32.79871759,-96.74839777,69
473,TX,Denton,4819972-48121020700,4819972,48121020700,26.5,33.21693348,-97.15078209,61
474,TX,Plano,4858016-48085031627,4858016,48085031627,26.1,33.03372144,-96.74344424,31
475,TX,Richardson,4861796-48113019210,4861796,48113019210,22.2,32.98108401,-96.72851787,32
476,TX,Fort Worth,4827000-48439106507,4827000,48439106507,28.3,32.76445673,-97.25080549,12
477,TX,Dallas,4819000-48113004300,4819000,48113004300,39.1,32.77251034,-96.83931957,56
478,TX,San Antonio,4865000-48029121804,4865000,48029121804,32.7,29.56705199,-98.37574352,42
479,TX,College Station,4815976-48041001601,4815976,48041001601,26.3,30.60751118,-96.32823688,46
480,TX,Houston,4835000-48201531600,4835000,48201531600,29.0,29.83779066,-95.45423986,35
481,TX,College Station,4815976-48041002012,4815976,48041002012,24.2,30.5988192,-96.34676439,29
482,TX,Midland,4848072-48329010106,4848072,48329010106,28.4,32.0068968,-102.1478584,48
483,TX,Houston,4835000-48201313000,4835000,48201313000,39.8,29.71903795,-95.37307345,80
484,TX,El Paso,4824000-48141004319,4824000,48141004319,32.7,31.76100242,-106.2830783,50
485,TX,Mesquite,4847892-48113017806,4847892,48113017806,35.3,32.80127128,-96.65913187,42
487,TX,Austin,4805000-48453001817,4805000,48453001817,22.7,30.36664073,-97.73466507,70
488,TX,Brownsville,4810768-48061013305,4810768,48061013305,42.2,25.8980323,-97.44295709,31
489,TX,Brownsville,4810768-48061013309,4810768,48061013309,42.8,25.88272236,-97.44026353,4
490,TX,Amarillo,4803000-48381021608,4803000,48381021608,27.0,35.13429751,-101.9292814,2
491,TX,Denton,4819972-48121020602,4819972,48121020602,30.7,33.22274002,-97.1002796,21
492,TX,Houston,4835000-48201530600,4835000,48201530600,41.9,29.83131006,-95.40519765,50
493,TX,Houston,4835000-48201510500,4835000,48201510500,27.3,29.78382703,-95.40349128,62
494,TX,Mission,4848768-48215020101,4848768,48215020101,42.0,26.20898628,-98.33902205,22
495,TX,Austin,4805000-48453002318,4805000,48453002318,28.9,30.23220239,-97.70892892,18
496,TX,Dallas,4819000-48113000603,4819000,48113000603,23.6,32.81898717,-96.81017979,88
497,TX,Fort Worth,4827000-48439105901,4827000,48439105901,42.5,32.67701534,-97.31960476,63
498,TX,Pearland,4856348-48201350100,4856348,48201350100,27.1,29.56851801,-95.24217287,7
499,TX,Corpus Christi,4817000-48355000900,4817000,48355000900,47.1,27.78194899,-97.42793872,67
500,TX,Arlington,4804000-48439113114,4804000,48439113114,28.0,32.79748742,-97.07932214,0
501,TX,Round Rock,4863500-48453001851,4863500,48453001851,23.1,30.47547796,-97.67727041,33
502,TX,Odessa,4853388-48135001100,4853388,48135001100,37.9,31.83901612,-102.3992541,31
503,TX,College Station,4815976-48041001400,4815976,48041001400,20.7,30.62504331,-96.34385296,67
504,TX,Austin,4805000-48453002308,4805000,48453002308,23.1,30.22901331,-97.75216194,48
505,TX,Houston,4835000-48201312400,4835000,48201312400,44.5,29.72989932,-95.36101599,74
506,TX,Fort Worth,4827000-48439114007,4827000,48439114007,27.7,32.8442228,-97.41105427,14
508,TX,Houston,4835000-48201531800,4835000,48201531800,43.3,29.85346606,-95.43633918,2
509,TX,Dallas,4819000-48113013010,4819000,48113013010,37.6,32.86870107,-96.68071989,49
510,TX,Houston,4835000-48201312200,4835000,48201312200,48.4,29.73210558,-95.34975687,64
511,TX,Baytown,4806128-48071710200,4806128,48071710200,30.5,29.77229839,-94.91109021,18
512,TX,Fort Worth,4827000-48439102800,4827000,48439102800,25.3,32.73038642,-97.35106895,54
513,TX,Dallas,4819000-48113009900,4819000,48113009900,29.3,32.87801563,-96.9041883,20
514,TX,Dallas,4819000-48113008500,4819000,48113008500,38.6,32.77062069,-96.69145199,56
515,TX,Austin,4805000-48453001915,4805000,48453001915,21.5,30.24074576,-97.83861472,31
517,TX,Austin,4805000-48491020404,4805000,48491020404,30.8,30.4551326,-97.81618341,61
518,TX,Laredo,4841464-48479001716,4841464,48479001716,33.8,27.58526807,-99.52162428,21
519,TX,Laredo,4841464-48479000601,4841464,48479000601,42.8,27.51678864,-99.51360596,56
520,TX,Dallas,4819000-48113007815,4819000,48113007815,40.1,32.8799482,-96.75674611,47
521,TX,College Station,4815976-48041002015,4815976,48041002015,14.0,30.61655933,-96.33637068,54
522,TX,Fort Worth,4827000-48439102100,4827000,48439102100,27.9,32.76138945,-97.37107108,35
523,TX,Houston,4835000-48201310900,4835000,48201310900,41.3,29.7357902,-95.30132532,78
524,TX,Houston,4835000-48201312500,4835000,48201312500,31.0,29.73996587,-95.37288745,84
525,TX,Corpus Christi,4817000-48355003601,4817000,48355003601,34.3,27.84495994,-97.59931997,25
526,TX,Lewisville,4842508-48113014134,4842508,48113014134,20.8,32.98737372,-96.98715031,53
527,TX,Plano,4858016-48085031636,4858016,48085031636,23.8,33.06416631,-96.76069239,17
528,TX,Allen,4801924-48085031504,4801924,48085031504,26.1,33.10759667,-96.63911408,43
529,TX,Frisco,4827684-48085030504,4827684,48085030504,27.6,33.1032504,-96.8323257,18
530,TX,San Antonio,4865000-48029171922,4865000,48029171922,32.9,29.41198237,-98.67804689,33
531,TX,Dallas,4819000-48113007821,4819000,48113007821,34.6,32.87279028,-96.74875504,18
532,TX,San Antonio,4865000-48029171923,4865000,48029171923,30.2,29.45501284,-98.6510142,9
533,TX,Houston,4835000-48201314300,4835000,48201314300,38.6,29.6836967,-95.41772337,55
534,TX,Fort Worth,4827000-48439104900,4827000,48439104900,36.3,32.80235465,-97.29788687,54
535,TX,Houston,4835000-48201540602,4835000,48201540602,31.6,29.8744202,-95.64336711,52
536,TX,Houston,4835000-48201510300,4835000,48201510300,25.5,29.78409534,-95.37884417,67
537,TX,Abilene,4801000-48441012300,4801000,48441012300,30.7,32.42419134,-99.75082153,45
538,TX,Plano,4858016-48085031663,4858016,48085031663,20.5,33.08242501,-96.78293607,39
